168.5,84.38
168.4,84.41
168.5,85.41
168.5,90.39
168.3,93.57
168.4,98.69
168.2,103.5
168.0,108.5
168.1,113.4
168.0,118.6
168.2,123.6
168.3,128.3
168.4,133.4
168.6,138.4
168.7,143.4
169.0,148.5
169.5,153.3
170.2,159.0
170.8,164.5
171.3,169.5
172.3,175.5
172.6,180.2
173.5,186.0
174.4,190.8
175.4,195.5
176.0,199.4
177.0,203.7
177.5,207.5
178.4,211.3
179.2,215.2
179.9,219.6
180.7,223.9
181.6,228.3
182.9,232.7
183.7,236.5
185.1,240.3
186.6,244.5
188.0,248.2
189.6,252.3
191.4,256.2
192.9,260.2
194.5,264.0
196.5,267.7
198.4,271.7
200.1,275.3
199.9,275.4
198.3,275.9
200.5,281.3
201.2,284.5
201.8,287.5
203.1,291.2
204.2,294.5
205.4,298.3
206.5,301.6
207.6,305.4
208.8,309.1
210.4,312.8
211.7,316.5
213.3,319.7
214.6,323.5
215.9,327.2
217.6,330.7
219.3,334.0
220.8,337.4
222.5,340.4
224.3,343.4
225.6,347.0
227.4,350.3
228.6,353.6
230.0,357.0
231.5,360.8
232.6,364.1
234.1,367.4
235.4,370.8
236.6,374.3
237.9,377.7
239.3,380.6
240.3,384.2
241.5,387.4
242.6,391.4
243.5,394.6
244.9,398.5
245.7,401.7
247.3,405.4
248.5,409.3
249.7,413.1
251.3,416.4
252.4,420.3
253.6,424.2
254.8,427.5
256.0,431.2
257.4,435.1
258.5,438.8
259.5,442.7
260.6,446.5
261.6,450.4
261.6,452.4
263.4,456.7
263.8,460.3
264.6,464.4
265.6,468.2
266.8,472.1
268.3,476.2
269.5,480.4
270.5,484.5
271.5,488.3
273.1,492.6
274.4,496.6
275.5,501.2
276.8,504.9
278.4,508.5
280.1,512.7
281.5,516.6
282.8,520.7
284.4,524.6
286.0,528.7
287.3,532.6
288.5,537.0
289.7,541.4
290.6,545.4
292.2,549.4
293.4,553.2
294.5,557.2
295.6,561.3
296.5,565.3
297.5,569.4
298.5,573.3
299.4,577.3
300.4,581.3
301.5,585.4
302.7,589.7
303.6,593.4
304.6,597.7
305.7,602.0
306.6,606.0
307.7,610.4
309.1,614.4
310.4,618.5
311.7,622.8
312.9,626.6
314.2,630.5
315.5,634.7
316.5,639.3
318.1,643.5
319.3,648.0
320.6,652.6
321.6,656.6
322.8,661.2
324.1,665.5
325.3,670.0
326.5,674.4
327.7,678.7
328.9,683.1
330.4,687.3
331.6,691.7
332.7,696.3
334.4,701.2
336.0,705.7
337.5,710.3
338.9,714.5
340.5,719.2
341.8,723.3
343.3,727.5
344.4,732.2
345.6,737.0
346.9,741.5
348.1,746.2
349.5,750.4
350.7,754.6
352.1,758.9
353.5,763.4
354.5,767.4
355.4,771.3
356.4,775.4
357.5,780.1
358.5,784.4
359.6,789.3
360.8,793.6
362.4,797.6
363.5,802.3
364.8,806.5
366.3,810.9
367.6,815.3
369.0,820.3
370.4,825.2
371.4,829.4
372.5,834.1
373.8,838.6
375.1,843.3
376.4,847.6
377.7,852.1
379.4,856.4
380.8,861.2
382.5,865.4
383.9,870.2
385.4,874.7
386.5,879.0
387.5,883.3
388.5,887.5
389.6,892.2
390.6,896.5
391.6,901.0
392.8,905.3
393.7,909.7
394.6,914.3
396.4,919.2
397.6,923.6
399.3,928.7
401.1,933.6
402.8,938.6
403.6,942.9
405.2,947.5
406.5,952.2
407.5,956.6
408.6,961.4
409.9,966.2
411.2,971.2
412.7,976.2
414.1,981.1
415.5,985.9
416.7,990.4
417.7,995.3
418.1,999.0
419.3,1.004E3
420.3,1.008E3
421.3,1.013E3
422.2,1.018E3
423.3,1.023E3
424.1,1.028E3
425.2,1.033E3
426.4,1.037E3
427.8,1.042E3
429.2,1.047E3
430.5,1.052E3
431.7,1.056E3
433.3,1.062E3
434.3,1.067E3
435.6,1.072E3
436.6,1.076E3
437.6,1.081E3
438.6,1.086E3
439.6,1.091E3
440.7,1.096E3
441.6,1.100E3
443.0,1.105E3
444.1,1.110E3
445.2,1.116E3
445.3,1.118E3
447.2,1.123E3
447.8,1.127E3
449.2,1.132E3
450.3,1.137E3
451.5,1.142E3
452.4,1.147E3
453.5,1.152E3
454.6,1.157E3
455.6,1.162E3
456.6,1.167E3
457.7,1.173E3
459.1,1.178E3
460.5,1.183E3
462.1,1.189E3
463.7,1.194E3
464.7,1.199E3
465.6,1.204E3
466.8,1.210E3
468.0,1.215E3
468.8,1.221E3
469.7,1.226E3
471.0,1.231E3
472.3,1.237E3
473.5,1.243E3
474.5,1.248E3
475.3,1.252E3
476.5,1.258E3
477.6,1.263E3
479.2,1.268E3
480.6,1.273E3
482.0,1.279E3
483.5,1.284E3
485.5,1.289E3
486.8,1.294E3
488.2,1.299E3
489.4,1.305E3
490.5,1.310E3
491.5,1.315E3
492.5,1.320E3
493.4,1.325E3
494.5,1.331E3
495.4,1.336E3
496.5,1.341E3
497.5,1.347E3
498.4,1.352E3
499.3,1.358E3
500.1,1.363E3
500.6,1.368E3
501.5,1.374E3
502.4,1.380E3
502.5,1.385E3
