170.1,80.05
170.0,81.12
170.1,85.97
170.0,89.90
170.1,94.81
170.0,99.74
169.7,104.5
170.0,109.6
170.0,114.7
170.0,120.0
170.0,124.9
170.2,129.9
170.4,135.0
170.8,140.1
171.2,145.0
171.8,150.1
172.2,154.8
173.0,160.1
174.0,165.2
175.0,170.8
175.5,174.8
176.9,180.2
178.0,185.3
178.8,188.4
179.2,188.9
179.1,188.0
179.0,187.9
180.3,192.7
180.9,195.5
181.9,199.0
183.0,203.1
184.0,207.0
185.5,211.3
187.0,215.2
188.9,219.1
190.6,223.2
192.9,227.2
195.0,231.2
197.1,234.8
198.2,237.1
198.8,237.2
198.3,236.6
198.1,236.4
198.2,236.6
198.3,236.9
198.9,237.8
200.4,241.8
201.7,245.0
203.3,249.0
204.9,252.7
206.3,256.5
208.1,260.4
209.0,263.0
207.1,262.0
206.4,263.1
209.2,268.9
209.9,271.8
210.0,273.1
212.0,277.7
212.3,280.2
214.1,283.9
215.2,287.0
216.9,290.3
218.1,293.8
219.3,297.0
221.0,300.3
222.3,303.8
224.1,307.0
226.0,310.2
228.0,313.5
229.7,316.6
231.2,320.0
233.0,323.4
234.6,327.0
236.4,330.4
238.2,333.7
240.1,336.8
241.9,340.1
243.2,343.1
245.0,346.1
246.5,349.1
247.9,352.9
249.0,357.1
250.0,360.5
251.0,364.7
252.0,368.7
253.0,372.8
254.0,377.0
255.1,381.3
256.0,385.2
256.7,389.5
257.8,394.0
258.7,398.4
259.3,402.2
260.1,406.8
260.9,410.9
261.6,415.0
262.4,419.5
263.0,423.9
263.9,428.5
264.9,432.8
266.1,436.9
267.4,440.5
267.2,442.1
269.1,446.0
270.1,449.1
271.6,452.4
273.1,455.9
274.8,459.2
276.3,463.0
277.9,466.9
279.0,470.2
280.8,474.0
282.2,477.7
284.0,481.6
285.1,485.8
286.3,490.0
288.0,494.1
289.2,498.0
290.3,502.1
291.3,506.2
292.6,510.2
294.0,514.5
295.1,518.9
296.2,523.2
297.2,527.5
298.3,532.1
299.6,536.7
300.2,541.0
301.2,545.1
302.3,549.0
303.2,553.0
304.2,557.3
305.1,561.1
306.1,565.1
307.2,569.2
308.7,573.1
310.0,577.1
311.0,581.1
312.0,585.1
313.1,589.4
314.2,593.8
315.7,597.9
317.0,602.0
318.2,606.1
319.5,610.0
321.1,614.1
322.2,618.1
323.4,622.4
324.6,626.6
325.8,631.2
327.0,636.0
328.0,640.9
329.1,645.4
329.8,649.0
331.0,653.6
332.0,658.0
333.1,662.4
334.1,666.8
335.0,671.1
336.0,675.7
337.0,680.3
337.9,685.0
338.9,689.7
340.4,694.3
341.8,699.2
342.9,703.7
344.0,708.0
345.2,712.5
346.5,716.9
347.9,721.3
349.2,726.1
350.7,730.6
352.0,735.1
353.2,739.8
355.0,744.0
356.2,748.1
358.0,752.3
359.3,756.7
360.2,760.0
361.9,764.0
363.1,768.1
364.2,772.8
365.4,777.9
366.2,783.0
367.1,787.9
368.1,793.1
369.0,798.0
369.8,802.7
370.7,807.7
372.1,812.7
373.6,817.0
375.0,822.0
376.0,826.3
377.2,831.1
378.9,836.0
380.1,840.7
381.7,845.5
383.0,850.7
384.1,855.8
385.2,861.0
386.3,866.0
387.8,871.2
389.0,876.3
389.9,880.2
391.1,885.0
392.2,889.0
393.6,893.2
395.0,897.3
396.0,901.8
397.1,906.0
398.3,910.7
399.9,915.1
401.1,919.7
402.9,924.1
404.1,929.1
405.2,934.1
406.2,938.2
407.5,943.1
408.2,947.4
409.1,952.0
410.7,956.0
412.1,960.3
413.5,965.1
414.3,969.9
415.2,974.9
416.1,980.0
416.9,984.7
418.2,989.4
419.2,993.2
420.3,997.9
421.3,1.002E3
422.1,1.007E3
423.4,1.012E3
425.0,1.016E3
426.1,1.021E3
427.8,1.026E3
428.9,1.031E3
430.0,1.036E3
431.0,1.041E3
432.1,1.046E3
433.0,1.051E3
434.1,1.056E3
435.3,1.061E3
437.0,1.066E3
438.4,1.071E3
439.7,1.076E3
441.4,1.081E3
442.9,1.086E3
444.3,1.091E3
445.7,1.095E3
447.0,1.100E3
448.9,1.105E3
450.4,1.110E3
451.1,1.113E3
452.3,1.117E3
453.6,1.122E3
454.8,1.126E3
456.1,1.131E3
457.1,1.136E3
458.6,1.141E3
460.0,1.145E3
461.1,1.150E3
462.2,1.155E3
464.0,1.159E3
465.6,1.164E3
467.1,1.169E3
468.3,1.174E3
469.8,1.179E3
471.8,1.184E3
473.2,1.189E3
474.3,1.194E3
476.0,1.199E3
477.2,1.204E3
478.8,1.209E3
480.1,1.214E3
481.2,1.219E3
482.4,1.225E3
483.2,1.230E3
484.3,1.235E3
485.2,1.240E3
486.9,1.245E3
488.0,1.250E3
489.1,1.255E3
490.2,1.261E3
491.8,1.266E3
493.2,1.271E3
494.2,1.276E3
495.2,1.282E3
495.9,1.287E3
496.5,1.292E3
497.2,1.298E3
