118.0,53.00
118.0,53.01
118.1,53.01
119.9,55.07
121.1,60.91
122.0,65.42
123.9,71.68
125.4,77.81
127.9,84.97
130.0,91.98
132.9,99.04
135.3,105.7
138.0,112.2
140.8,118.7
143.6,125.0
146.0,130.9
148.8,136.4
152.0,142.2
155.3,148.6
158.7,155.0
162.1,161.3
165.4,167.2
168.7,173.1
172.0,178.8
175.0,184.1
178.1,189.9
181.0,195.7
184.0,201.8
186.2,207.0
188.9,212.5
191.1,218.1
193.9,223.9
196.1,229.4
198.8,235.2
201.0,240.7
203.3,246.6
205.9,252.1
208.1,257.9
210.5,263.6
213.1,269.0
215.9,274.8
218.9,280.9
221.8,286.9
224.8,293.0
227.9,298.7
231.0,304.6
233.8,310.0
236.4,315.9
239.1,321.1
242.1,326.9
244.8,332.8
248.2,339.1
251.7,346.1
255.3,353.9
254.0,359.3
255.9,366.0
257.9,372.9
259.4,379.1
262.0,385.9
263.9,391.3
266.2,397.9
268.1,403.6
271.1,409.9
273.1,415.0
275.9,421.3
278.3,427.3
280.6,432.2
283.3,438.0
285.9,443.7
288.4,449.0
291.0,454.8
293.5,460.2
295.5,465.9
298.9,471.9
301.8,478.6
304.8,484.2
307.0,490.3
310.0,496.0
312.3,502.3
314.9,508.0
318.0,513.9
320.3,519.8
323.0,526.0
325.4,532.1
327.8,538.1
330.2,544.5
332.8,551.0
335.3,557.0
337.9,563.7
340.6,570.1
343.2,576.1
345.3,582.2
348.0,588.8
350.7,595.5
353.1,602.1
355.8,608.7
358.5,615.1
361.4,621.0
364.5,627.2
367.8,633.1
370.2,639.0
372.9,645.1
375.4,651.0
377.9,657.7
380.7,664.3
382.0,670.0
384.0,677.0
386.0,683.1
388.4,689.2
391.2,695.0
394.0,700.9
396.4,706.8
399.0,712.8
401.1,719.0
403.0,725.1
404.9,731.6
407.0,738.4
408.9,744.6
411.0,751.3
412.9,757.9
415.0,763.9
417.7,770.2
420.6,775.9
423.9,782.0
427.0,787.9
429.8,794.0
432.5,799.8
435.1,806.0
437.0,812.2
439.0,818.7
440.2,825.7
441.7,832.3
443.8,838.9
445.9,845.2
448.4,851.7
450.8,858.1
453.8,864.7
456.1,871.0
458.3,877.6
460.3,883.9
462.6,890.9
464.8,897.3
467.1,904.0
469.1,909.7
472.2,916.3
474.9,923.0
477.2,929.5
479.7,936.3
482.0,942.5
484.2,949.3
486.9,955.6
489.2,961.9
491.7,968.2
494.0,974.8
496.5,981.7
499.1,987.9
502.1,994.1
505.4,1.001E3
506.7,1.008E3
508.2,1.013E3
510.8,1.020E3
512.8,1.026E3
515.6,1.033E3
517.7,1.039E3
520.2,1.045E3
523.0,1.052E3
525.9,1.059E3
528.0,1.065E3
530.9,1.072E3
533.9,1.079E3
536.0,1.085E3
538.1,1.092E3
540.9,1.099E3
543.2,1.106E3
545.2,1.112E3
547.0,1.119E3
548.8,1.126E3
550.9,1.133E3
553.0,1.140E3
555.0,1.147E3
557.0,1.154E3
559.8,1.162E3
562.2,1.169E3
564.1,1.176E3
566.1,1.183E3
568.2,1.190E3
570.0,1.197E3
571.8,1.204E3
573.7,1.212E3
576.0,1.219E3
578.0,1.226E3
581.0,1.233E3
583.3,1.240E3
585.6,1.248E3
587.5,1.255E3
589.1,1.262E3
590.8,1.269E3
592.0,1.277E3
593.1,1.284E3
594.9,1.292E3
597.0,1.299E3
599.1,1.306E3
601.2,1.314E3
603.1,1.321E3
605.3,1.328E3
607.8,1.336E3
609.1,1.343E3
610.7,1.350E3
612.2,1.358E3
614.1,1.366E3
615.1,1.373E3
617.3,1.380E3
618.9,1.388E3
620.6,1.395E3
622.3,1.403E3
623.8,1.410E3
625.9,1.418E3
627.9,1.425E3
630.2,1.433E3
632.0,1.440E3
633.1,1.446E3
635.1,1.454E3
636.0,1.461E3
637.9,1.469E3
639.3,1.476E3
641.0,1.483E3
642.9,1.491E3
645.0,1.498E3
647.1,1.506E3
648.9,1.514E3
650.2,1.521E3
651.1,1.529E3
652.3,1.536E3
653.9,1.544E3
655.0,1.551E3
656.4,1.559E3
657.2,1.567E3
658.2,1.574E3
660.0,1.582E3
660.9,1.590E3
661.1,1.597E3
661.6,1.605E3
661.9,1.613E3
661.8,1.621E3
661.9,1.628E3
662.0,1.636E3
664.0,1.644E3
665.2,1.652E3
666.2,1.659E3
668.1,1.667E3
670.1,1.675E3
672.0,1.683E3
674.7,1.691E3
678.0,1.699E3
681.8,1.707E3
684.9,1.714E3
687.0,1.722E3
688.4,1.729E3
690.9,1.737E3
693.9,1.744E3
696.8,1.751E3
700.1,1.759E3
704.0,1.766E3
707.2,1.773E3
711.0,1.781E3
715.3,1.788E3
719.1,1.795E3
724.0,1.803E3
728.3,1.810E3
732.8,1.817E3
737.0,1.824E3
741.1,1.831E3
745.1,1.838E3
750.1,1.846E3
